Time,Target,Measured,Error
999,20.00,21.00,-1.00
1000,20.00,22.47,-2.47
1001,20.00,23.58,-3.58
1002,20.00,24.68,-4.68
1003,20.00,23.21,-3.21
1004,20.00,23.58,-3.58
1005,20.00,21.00,-1.00
1006,20.00,18.79,1.21
1007,20.00,18.79,1.21
1008,20.00,18.42,1.58
1009,20.00,21.00,-1.00
1010,20.00,23.21,-3.21
1011,20.00,21.37,-1.37
1012,20.00,21.00,-1.00
1014,20.00,18.79,1.21
1015,20.00,20.26,-0.26
1016,20.00,16.95,3.05
1017,20.00,19.16,0.84
1018,20.00,18.42,1.58
1019,20.00,19.89,0.11
1020,20.00,22.47,-2.47
1021,20.00,20.63,-0.63
1022,20.00,21.00,-1.00
1023,20.00,19.52,0.48
1024,20.00,16.95,3.05
1025,20.00,19.16,0.84
1026,20.00,17.68,2.32
1027,20.00,18.79,1.21
1028,20.00,19.52,0.48
1029,20.00,24.31,-4.31
1030,20.00,24.31,-4.31
1031,20.00,22.84,-2.84
1032,20.00,23.21,-3.21
1033,20.00,19.89,0.11
1034,20.00,20.26,-0.26
1035,20.00,22.10,-2.10
1036,20.00,16.58,3.42
1037,20.00,23.58,-3.58
1039,20.00,22.10,-2.10
1040,20.00,24.31,-4.31
1041,20.00,22.47,-2.47
1042,20.00,21.37,-1.37
1043,20.00,19.16,0.84
1044,20.00,18.05,1.95
1045,20.00,18.42,1.58
1046,20.00,15.84,4.16
1047,20.00,21.74,-1.74
1048,20.00,21.74,-1.74
1049,20.00,21.74,-1.74
1050,20.00,22.47,-2.47
1051,20.00,18.42,1.58
1052,20.00,19.16,0.84
1053,20.00,16.21,3.79
1054,20.00,16.95,3.05
1055,20.00,18.42,1.58
1056,20.00,18.42,1.58
1057,20.00,23.95,-3.95
1058,20.00,22.84,-2.84
1059,20.00,24.31,-4.31
1060,20.00,22.84,-2.84
1061,20.00,20.63,-0.63
1062,20.00,20.63,-0.63
1063,20.00,18.79,1.21
1065,20.00,21.00,-1.00
1066,20.00,22.84,-2.84
1067,20.00,22.84,-2.84
1068,20.00,23.95,-3.95
1069,20.00,22.84,-2.84
1070,20.00,23.21,-3.21
1071,20.00,17.68,2.32
1072,20.00,18.05,1.95
1073,20.00,17.68,2.32
1074,20.00,15.47,4.53
1075,20.00,15.47,4.53
1076,20.00,16.58,3.42
1077,20.00,19.52,0.48
1078,20.00,20.63,-0.63
1079,20.00,19.16,0.84
1080,20.00,17.68,2.32
1081,20.00,15.84,4.16
1082,20.00,19.52,0.48
1083,20.00,17.31,2.69
1084,20.00,18.79,1.21
1085,20.00,21.74,-1.74
1086,20.00,22.47,-2.47
1087,20.00,23.95,-3.95
1088,20.00,24.68,-4.68
1090,20.00,24.31,-4.31
1091,20.00,22.47,-2.47
1092,20.00,19.89,0.11
1093,20.00,21.00,-1.00
1094,20.00,19.89,0.11
1095,20.00,21.37,-1.37
1096,20.00,21.00,-1.00
1097,20.00,22.10,-2.10
1098,20.00,22.10,-2.10
1099,20.00,17.31,2.69
1100,20.00,18.79,1.21
1101,20.00,15.47,4.53
1102,20.00,15.47,4.53
1103,20.00,17.31,2.69
1104,20.00,17.68,2.32
1105,20.00,22.10,-2.10
1106,20.00,19.52,0.48
1107,20.00,21.00,-1.00
1108,20.00,18.42,1.58
1109,20.00,16.95,3.05
1110,20.00,15.10,4.90
1111,20.00,15.47,4.53
1112,20.00,16.21,3.79
1113,20.00,18.05,1.95
1114,20.00,21.37,-1.37
1116,20.00,24.68,-4.68
1117,20.00,21.00,-1.00
1118,20.00,23.95,-3.95
1119,20.00,19.89,0.11
1120,20.00,21.37,-1.37
1121,20.00,19.89,0.11
1122,20.00,17.31,2.69
1123,20.00,21.74,-1.74
1124,20.00,22.10,-2.10
1125,20.00,23.95,-3.95
1126,20.00,20.26,-0.26
1127,20.00,19.89,0.11
1128,20.00,18.79,1.21
1129,20.00,15.84,4.16
1130,20.00,17.68,2.32
1131,20.00,15.84,4.16
1132,20.00,19.52,0.48
1133,20.00,21.74,-1.74
1134,20.00,20.26,-0.26
1135,20.00,20.63,-0.63
1136,20.00,16.95,3.05
1137,20.00,17.68,2.32
1138,20.00,14.74,5.26
1139,20.00,15.84,4.16
1141,20.00,14.74,5.26
1142,20.00,12.89,7.11
1143,20.00,18.79,1.21
1144,20.00,20.26,-0.26
1145,20.00,21.74,-1.74
1146,20.00,23.21,-3.21
1147,20.00,21.00,-1.00
1148,20.00,21.74,-1.74
1149,20.00,21.74,-1.74
1150,20.00,21.74,-1.74
1151,20.00,19.89,0.11
1152,20.00,22.84,-2.84
1153,20.00,25.42,-5.42
1154,20.00,23.95,-3.95
1155,20.00,23.95,-3.95
1156,20.00,20.26,-0.26
1157,20.00,21.00,-1.00
1158,20.00,19.16,0.84
1159,20.00,16.95,3.05
1160,20.00,17.31,2.69
1161,20.00,18.42,1.58
1162,20.00,22.47,-2.47
1163,20.00,21.37,-1.37
1164,20.00,17.31,2.69
1166,20.00,18.05,1.95
1167,20.00,15.10,4.90
1168,20.00,16.21,3.79
1169,20.00,15.10,4.90
1170,20.00,19.16,0.84
1171,20.00,19.52,0.48
1172,20.00,21.37,-1.37
1173,20.00,26.89,-6.89
1174,20.00,22.84,-2.84
1175,20.00,23.95,-3.95
1176,20.00,22.84,-2.84
1177,20.00,19.89,0.11
1178,20.00,21.73,-1.73
1179,20.00,19.89,0.11
1180,20.00,22.10,-2.10
1181,20.00,23.21,-3.21
1182,20.00,24.31,-4.31
1183,20.00,25.05,-5.05
1184,20.00,19.16,0.84
1185,20.00,18.79,1.21
1186,20.00,16.58,3.42
1187,20.00,18.42,1.58
1188,20.00,17.68,2.32
1189,20.00,18.42,1.58
1190,20.00,21.00,-1.00
1192,20.00,19.52,0.48
1193,20.00,22.10,-2.10
1194,20.00,17.68,2.32
1195,20.00,18.05,1.95
1196,20.00,16.21,3.79
1197,20.00,15.10,4.90
1198,20.00,18.05,1.95
1199,20.00,18.42,1.58
1200,20.00,23.95,-3.95
1201,20.00,24.31,-4.31
1202,20.00,22.84,-2.84
1203,20.00,25.79,-5.79
1204,20.00,20.26,-0.26
1205,20.00,21.74,-1.74
1206,20.00,20.26,-0.26
1207,20.00,17.31,2.69
1208,20.00,17.68,2.32
1209,20.00,18.79,1.21
1210,20.00,22.10,-2.10
1211,20.00,19.53,0.47
1212,20.00,22.84,-2.84
1213,20.00,19.89,0.11
1214,20.00,18.05,1.95
1215,20.00,19.53,0.47
1217,20.00,17.31,2.69
1218,20.00,19.52,0.48
1219,20.00,22.47,-2.47
1220,20.00,22.10,-2.10
1221,20.00,22.84,-2.84
1222,20.00,21.37,-1.37
1223,20.00,21.74,-1.74
1224,20.00,16.95,3.05
1225,20.00,18.42,1.58
1226,20.00,18.79,1.21
1227,20.00,16.58,3.42
1228,20.00,19.52,0.48
1229,20.00,22.10,-2.10
1230,20.00,22.84,-2.84
1231,20.00,24.68,-4.68
1232,20.00,19.16,0.84
1233,20.00,21.74,-1.74
1234,20.00,18.79,1.21
1235,20.00,20.63,-0.63
1236,20.00,17.68,2.32
1237,20.00,22.84,-2.84
1238,20.00,24.31,-4.31
1239,20.00,20.63,-0.63
1240,20.00,23.58,-3.58
1241,20.00,19.16,0.84
1243,20.00,20.63,-0.63
1244,20.00,19.16,0.84
1245,20.00,15.47,4.53
1246,20.00,18.42,1.58
1247,20.00,21.00,-1.00
1248,20.00,21.37,-1.37
1249,20.00,21.00,-1.00
1250,20.00,22.84,-2.84
1251,20.00,19.52,0.48
1252,20.00,16.95,3.05
1253,20.00,15.83,4.17
1254,20.00,14.74,5.26
1255,20.00,16.58,3.42
1256,20.00,18.05,1.95
1257,20.00,20.26,-0.26
1258,20.00,22.10,-2.10
1259,20.00,21.37,-1.37
1260,20.00,23.58,-3.58
1261,20.00,20.63,-0.63
1262,20.00,18.42,1.58
1263,20.00,20.26,-0.26
1264,20.00,17.31,2.69
1265,20.00,20.63,-0.63
1266,20.00,20.26,-0.26
1268,20.00,23.58,-3.58
1269,20.00,22.10,-2.10
1270,20.00,18.79,1.21
1271,20.00,20.63,-0.63
1272,20.00,16.58,3.42
1273,20.00,16.58,3.42
1274,20.00,18.79,1.21
1275,20.00,13.26,6.74
1276,20.00,19.16,0.84
1277,20.00,18.42,1.58
1278,20.00,18.79,1.21
1279,20.00,19.52,0.48
1280,20.00,17.31,2.69
1281,20.00,15.84,4.16
1282,20.00,16.21,3.79
1283,20.00,16.95,3.05
1284,20.00,15.47,4.53
1285,20.00,21.00,-1.00
1286,20.00,23.58,-3.58
1287,20.00,23.21,-3.21
1288,20.00,25.05,-5.05
1289,20.00,21.37,-1.37
1290,20.00,22.84,-2.84
1291,20.00,19.52,0.48
1293,20.00,20.63,-0.63
1294,20.00,21.00,-1.00
1295,20.00,20.26,-0.26
1296,20.00,22.10,-2.10
1297,20.00,21.74,-1.74
1298,20.00,22.47,-2.47
1299,20.00,20.63,-0.63
1300,20.00,16.58,3.42
1301,20.00,19.89,0.11
1302,20.00,14.74,5.26
1303,20.00,18.42,1.58
1304,20.00,18.42,1.58
1305,20.00,22.10,-2.10
1306,20.00,22.10,-2.10
1307,20.00,19.52,0.48
1308,20.00,19.52,0.48
1309,20.00,16.95,3.05
1310,20.00,16.21,3.79
1311,20.00,15.84,4.16
1312,20.00,16.58,3.42
1313,20.00,21.00,-1.00
1314,20.00,21.37,-1.37
1315,20.00,24.68,-4.68
1316,20.00,26.89,-6.89
1317,20.00,21.74,-1.74
1319,20.00,23.95,-3.95
1320,20.00,18.05,1.95
1321,20.00,20.63,-0.63
1322,20.00,18.79,1.21
1323,20.00,22.84,-2.84
1324,20.00,25.42,-5.42
1325,20.00,23.58,-3.58
1326,20.00,23.58,-3.58
1327,20.00,21.00,-1.00
1328,20.00,19.16,0.84
1329,20.00,18.79,1.21
1330,20.00,16.58,3.42
1331,20.00,18.79,1.21
1332,20.00,15.10,4.90
1333,20.00,19.16,0.84
1334,20.00,18.79,1.21
1335,20.00,21.00,-1.00
1336,20.00,19.16,0.84
1337,20.00,16.58,3.42
1338,20.00,16.95,3.05
1339,20.00,17.31,2.69
1340,20.00,18.42,1.58
1341,20.00,18.42,1.58
1342,20.00,20.63,-0.63
1344,20.00,24.31,-4.31
1345,20.00,22.84,-2.84
1346,20.00,25.42,-5.42
1347,20.00,22.84,-2.84
1348,20.00,22.10,-2.10
1349,20.00,22.47,-2.47
1350,20.00,19.52,0.48
1351,20.00,21.37,-1.37
1352,20.00,22.10,-2.10
1353,20.00,23.95,-3.95
1354,20.00,23.58,-3.58
1355,20.00,22.47,-2.47
1356,20.00,20.63,-0.63
1357,20.00,17.31,2.69
1358,20.00,19.16,0.84
1359,20.00,15.47,4.53
1360,20.00,18.05,1.95
1361,20.00,19.16,0.84
1362,20.00,21.00,-1.00
1363,20.00,22.47,-2.47
1364,20.00,18.42,1.58
1365,20.00,21.37,-1.37
1366,20.00,18.05,1.95
1367,20.00,16.21,3.79
1369,20.00,18.05,1.95
1370,20.00,17.31,2.69
1371,20.00,21.74,-1.74
1372,20.00,23.58,-3.58
1373,20.00,22.84,-2.84
1374,20.00,24.68,-4.68
1375,20.00,23.21,-3.21
1376,20.00,21.74,-1.74
1377,20.00,20.26,-0.26
1378,20.00,20.63,-0.63
1379,20.00,21.74,-1.74
1380,20.00,20.63,-0.63
1381,20.00,25.05,-5.05
1382,20.00,22.84,-2.84
1383,20.00,23.21,-3.21
1384,20.00,21.37,-1.37
1385,20.00,16.95,3.05
1386,20.00,18.79,1.21
1387,20.00,15.84,4.16
1388,20.00,17.31,2.69
1389,20.00,18.05,1.95
1390,20.00,23.21,-3.21
1391,20.00,23.58,-3.58
1392,20.00,20.63,-0.63
1393,20.00,19.16,0.84
1395,20.00,16.58,3.42
1396,20.00,16.58,3.42
1397,20.00,16.58,3.42
1398,20.00,15.10,4.90
1399,20.00,16.21,3.79
1400,20.00,18.79,1.21
1401,20.00,21.37,-1.37
1402,20.00,20.26,-0.26
1403,20.00,23.21,-3.21
1404,20.00,22.47,-2.47
1405,20.00,19.89,0.11
1406,20.00,22.10,-2.10
1407,20.00,19.16,0.84
1408,20.00,19.89,0.11
1409,20.00,23.95,-3.95
1410,20.00,22.10,-2.10
1411,20.00,22.84,-2.84
1412,20.00,21.00,-1.00
1413,20.00,19.89,0.11
1414,20.00,18.42,1.58
1415,20.00,19.89,0.11
1416,20.00,16.21,3.79
1417,20.00,16.95,3.05
1418,20.00,19.89,0.11
1420,20.00,19.89,0.11
1421,20.00,21.37,-1.37
1422,20.00,18.79,1.21
1423,20.00,16.58,3.42
1424,20.00,17.31,2.69
1425,20.00,14.00,6.00
1426,20.00,16.21,3.79
1427,20.00,14.00,6.00
1428,20.00,19.89,0.11
1429,20.00,21.00,-1.00
1430,20.00,22.84,-2.84
1431,20.00,22.10,-2.10
1432,20.00,21.00,-1.00
1433,20.00,22.47,-2.47
1434,20.00,20.63,-0.63
1435,20.00,19.16,0.84
1436,20.00,19.16,0.84
1437,20.00,20.26,-0.26
1438,20.00,24.31,-4.31
1439,20.00,21.74,-1.74
1440,20.00,21.74,-1.74
1441,20.00,20.26,-0.26
1442,20.00,16.58,3.42
1443,20.00,19.16,0.84
1444,20.00,15.47,4.53
1446,20.00,17.68,2.32
1447,20.00,20.26,-0.26
1448,20.00,19.16,0.84
1449,20.00,21.74,-1.74
1450,20.00,20.26,-0.26
1451,20.00,18.79,1.21
1452,20.00,16.58,3.42
1453,20.00,14.37,5.63
1454,20.00,16.21,3.79
1455,20.00,14.00,6.00
1456,20.00,21.00,-1.00
1457,20.00,19.16,0.84
1458,20.00,24.68,-4.68
1459,20.00,25.05,-5.05
1460,20.00,21.37,-1.37
1461,20.00,21.37,-1.37
1462,20.00,21.37,-1.37
1463,20.00,19.89,0.11
1464,20.00,19.16,0.84
1465,20.00,18.42,1.58
1466,20.00,21.00,-1.00
1467,20.00,19.89,0.11
1468,20.00,22.84,-2.84
1469,20.00,19.89,0.11
1471,20.00,19.52,0.48
1472,20.00,20.26,-0.26
1473,20.00,16.58,3.42
1474,20.00,18.42,1.58
1475,20.00,17.31,2.69
1476,20.00,21.00,-1.00
1477,20.00,22.47,-2.47
1478,20.00,20.26,-0.26
1479,20.00,21.37,-1.37
1480,20.00,18.79,1.21
1481,20.00,16.21,3.79
1482,20.00,16.95,3.05
1483,20.00,18.42,1.58
1484,20.00,18.42,1.58
1485,20.00,18.42,1.58
1486,20.00,24.31,-4.31
1487,20.00,23.21,-3.21
1488,20.00,23.95,-3.95
1489,20.00,23.95,-3.95
1490,20.00,20.63,-0.63
1491,20.00,21.37,-1.37
1492,20.00,18.05,1.95
1493,20.00,20.26,-0.26
1494,20.00,20.26,-0.26
1496,20.00,24.31,-4.31
1497,20.00,23.95,-3.95
1498,20.00,21.74,-1.74
1499,20.00,21.00,-1.00
1500,20.00,17.68,2.32
1501,20.00,19.89,0.11
1502,20.00,17.31,2.69
1503,20.00,17.68,2.32
1504,20.00,20.63,-0.63
1505,20.00,19.89,0.11
1506,20.00,23.21,-3.21
1507,20.00,18.05,1.95
1508,20.00,22.47,-2.47
1509,20.00,16.95,3.05
1510,20.00,16.58,3.42
1511,20.00,16.21,3.79
1512,20.00,16.21,3.79
1513,20.00,20.26,-0.26
1514,20.00,22.47,-2.47
1515,20.00,24.68,-4.68
1516,20.00,23.21,-3.21
1517,20.00,23.21,-3.21
1518,20.00,20.63,-0.63
1519,20.00,21.74,-1.74
1520,20.00,16.95,3.05
1522,20.00,21.74,-1.74
1523,20.00,21.00,-1.00
1524,20.00,23.95,-3.95
1525,20.00,22.84,-2.84
1526,20.00,25.42,-5.42
1527,20.00,21.73,-1.73
1528,20.00,17.31,2.69
1529,20.00,19.16,0.84
1530,20.00,16.58,3.42
1531,20.00,15.84,4.16
1532,20.00,17.68,2.32
1533,20.00,18.79,1.21
1534,20.00,21.74,-1.74
1535,20.00,18.05,1.95
1536,20.00,20.26,-0.26
1537,20.00,17.68,2.32
1538,20.00,16.95,3.05
1539,20.00,18.05,1.95
1540,20.00,16.21,3.79
1541,20.00,18.79,1.21
1542,20.00,19.89,0.11
1543,20.00,22.47,-2.47
1544,20.00,25.42,-5.42
1545,20.00,22.84,-2.84
1547,20.00,24.31,-4.31
1548,20.00,20.26,-0.26
1549,20.00,22.84,-2.84
1550,20.00,19.89,0.11
1551,20.00,21.00,-1.00
1552,20.00,23.21,-3.21
1553,20.00,22.84,-2.84
1554,20.00,23.58,-3.58
1555,20.00,21.74,-1.74
1556,20.00,19.89,0.11
1557,20.00,19.16,0.84
1558,20.00,16.95,3.05
1559,20.00,16.95,3.05
1560,20.00,16.58,3.42
1561,20.00,19.52,0.48
1562,20.00,19.89,0.11
1563,20.00,21.37,-1.37
1564,20.00,20.26,-0.26
1565,20.00,17.68,2.32
1566,20.00,16.95,3.05
1567,20.00,17.31,2.69
1568,20.00,14.37,5.63
1569,20.00,16.95,3.05
1570,20.00,17.31,2.69
1571,20.00,22.84,-2.84
1573,20.00,21.00,-1.00
1574,20.00,23.58,-3.58
1575,20.00,23.21,-3.21
1576,20.00,21.00,-1.00
1577,20.00,20.63,-0.63
1578,20.00,19.89,0.11
1579,20.00,19.89,0.11
1580,20.00,20.26,-0.26
1581,20.00,24.31,-4.31
1582,20.00,23.21,-3.21
1583,20.00,20.63,-0.63
1584,20.00,21.00,-1.00
1585,20.00,16.95,3.05
1586,20.00,17.68,2.32
1587,20.00,17.31,2.69
1588,20.00,15.84,4.16
1589,20.00,18.42,1.58
1590,20.00,21.00,-1.00
1591,20.00,21.74,-1.74
1592,20.00,17.68,2.32
1593,20.00,19.52,0.48
1594,20.00,16.95,3.05
1595,20.00,13.26,6.74
1596,20.00,15.10,4.90
1598,20.00,14.37,5.63
1599,20.00,16.58,3.42
1600,20.00,19.16,0.84
1601,20.00,19.89,0.11
1602,20.00,22.10,-2.10
1603,20.00,20.63,-0.63
1604,20.00,23.95,-3.95
1605,20.00,19.16,0.84
1606,20.00,22.10,-2.10
1607,20.00,21.37,-1.37
1608,20.00,16.21,3.79
1609,20.00,23.58,-3.58
1610,20.00,21.74,-1.74
1611,20.00,24.68,-4.68
1612,20.00,22.10,-2.10
1613,20.00,20.63,-0.63
1614,20.00,20.26,-0.26
1615,20.00,16.58,3.42
1616,20.00,19.16,0.84
1617,20.00,16.58,3.42
1618,20.00,20.63,-0.63
1619,20.00,21.37,-1.37
1620,20.00,22.10,-2.10
1621,20.00,18.42,1.58
1623,20.00,19.16,0.84
1624,20.00,15.84,4.16
1625,20.00,18.05,1.95
1626,20.00,15.47,4.53
1627,20.00,17.31,2.69
1628,20.00,18.79,1.21
1629,20.00,23.21,-3.21
1630,20.00,25.42,-5.42
1631,20.00,22.47,-2.47
1632,20.00,24.31,-4.31
1633,20.00,20.63,-0.63
1634,20.00,22.47,-2.47
1635,20.00,19.89,0.11
1636,20.00,19.52,0.48
1637,20.00,22.84,-2.84
1638,20.00,22.84,-2.84
1639,20.00,25.42,-5.42
1640,20.00,21.00,-1.00
1641,20.00,22.47,-2.47
1642,20.00,20.26,-0.26
1643,20.00,16.58,3.42
1644,20.00,18.05,1.95
1645,20.00,15.84,4.16
1646,20.00,21.74,-1.74
1647,20.00,20.26,-0.26
1649,20.00,20.26,-0.26
1650,20.00,23.21,-3.21
1651,20.00,18.42,1.58
1652,20.00,18.79,1.21
1653,20.00,14.37,5.63
1654,20.00,16.95,3.05
1655,20.00,18.79,1.21
1656,20.00,18.79,1.21
1657,20.00,23.95,-3.95
1658,20.00,23.58,-3.58
1659,20.00,23.95,-3.95
1660,20.00,23.58,-3.58
1661,20.00,21.37,-1.37
1662,20.00,21.37,-1.37
1663,20.00,18.79,1.21
1664,20.00,20.26,-0.26
1665,20.00,16.58,3.42
1666,20.00,22.10,-2.10
1667,20.00,23.58,-3.58
1668,20.00,20.26,-0.26
1669,20.00,23.21,-3.21
1670,20.00,17.68,2.32
1671,20.00,20.26,-0.26
1672,20.00,17.31,2.69
1674,20.00,17.68,2.32
1675,20.00,18.79,1.21
1676,20.00,19.52,0.48
1677,20.00,22.10,-2.10
1678,20.00,19.89,0.11
1679,20.00,23.95,-3.95
1680,20.00,19.52,0.48
1681,20.00,18.05,1.95
1682,20.00,18.05,1.95
1683,20.00,17.68,2.32
1684,20.00,18.42,1.58
1685,20.00,20.26,-0.26
1686,20.00,23.21,-3.21
1687,20.00,25.05,-5.05
1688,20.00,22.47,-2.47
1689,20.00,23.21,-3.21
1690,20.00,19.52,0.48
1691,20.00,21.37,-1.37
1692,20.00,20.63,-0.63
1693,20.00,18.42,1.58
1694,20.00,22.84,-2.84
1695,20.00,20.63,-0.63
1696,20.00,26.52,-6.52
1697,20.00,20.26,-0.26
1698,20.00,21.37,-1.37
1700,20.00,18.77,1.23
1701,20.00,16.21,3.79
1702,20.00,20.26,-0.26
1703,20.00,16.95,3.05
1704,20.00,19.16,0.84
1705,20.00,23.58,-3.58
1706,20.00,21.74,-1.74
1707,20.00,22.47,-2.47
1708,20.00,19.89,0.11
1709,20.00,18.05,1.95
1710,20.00,17.31,2.69
1711,20.00,14.74,5.26
1712,20.00,16.58,3.42
1713,20.00,18.42,1.58
1714,20.00,22.47,-2.47
1715,20.00,21.37,-1.37
1716,20.00,23.58,-3.58
1717,20.00,22.84,-2.84
1718,20.00,21.00,-1.00
1719,20.00,20.63,-0.63
1720,20.00,18.42,1.58
1721,20.00,19.89,0.11
1722,20.00,23.21,-3.21
1723,20.00,21.74,-1.74
1725,20.00,23.95,-3.95
1726,20.00,21.37,-1.37
1727,20.00,21.00,-1.00
1728,20.00,16.21,3.79
1729,20.00,18.79,1.21
1730,20.00,16.58,3.42
1731,20.00,14.37,5.63
1732,20.00,15.84,4.16
1733,20.00,16.21,3.79
1734,20.00,18.42,1.58
1735,20.00,19.52,0.48
1736,20.00,17.31,2.69
1737,20.00,17.31,2.69
1738,20.00,13.63,6.37
1739,20.00,19.16,0.84
1740,20.00,15.10,4.90
1741,20.00,18.42,1.58
1742,20.00,20.26,-0.26
1743,20.00,22.10,-2.10
1744,20.00,24.31,-4.31
1745,20.00,23.95,-3.95
1746,20.00,22.84,-2.84
1747,20.00,24.31,-4.31
1748,20.00,19.16,0.84
1750,20.00,20.63,-0.63
1751,20.00,17.31,2.69
1752,20.00,21.37,-1.37
1753,20.00,22.10,-2.10
1754,20.00,21.37,-1.37
1755,20.00,20.63,-0.63
1756,20.00,18.05,1.95
1757,20.00,18.42,1.58
1758,20.00,15.47,4.53
1759,20.00,16.58,3.42
1760,20.00,18.05,1.95
1761,20.00,17.31,2.69
1762,20.00,21.37,-1.37
1763,20.00,20.26,-0.26
1764,20.00,21.00,-1.00
1765,20.00,17.68,2.32
1766,20.00,16.95,3.05
1767,20.00,16.58,3.42
1768,20.00,14.37,5.63
1769,20.00,16.21,3.79
1770,20.00,18.79,1.21
1771,20.00,23.95,-3.95
1772,20.00,23.58,-3.58
1773,20.00,23.95,-3.95
1774,20.00,24.68,-4.68
1776,20.00,20.26,-0.26
1777,20.00,21.74,-1.74
1778,20.00,20.63,-0.63
1779,20.00,16.95,3.05
1780,20.00,22.84,-2.84
1781,20.00,22.84,-2.84
1782,20.00,25.42,-5.42
1783,20.00,19.52,0.48
1784,20.00,22.84,-2.84
1785,20.00,18.42,1.58
1786,20.00,18.05,1.95
1787,20.00,17.31,2.69
1788,20.00,16.21,3.79
1789,20.00,20.63,-0.63
1790,20.00,21.00,-1.00
1791,20.00,20.63,-0.63
1792,20.00,22.84,-2.84
1793,20.00,17.68,2.32
1794,20.00,18.42,1.58
1795,20.00,13.63,6.37
1796,20.00,16.95,3.05
1797,20.00,15.84,4.16
1798,20.00,15.10,4.90
1799,20.00,20.63,-0.63
1801,20.00,18.42,1.58
1802,20.00,23.95,-3.95
1803,20.00,22.84,-2.84
1804,20.00,20.63,-0.63
1805,20.00,23.58,-3.58
1806,20.00,19.52,0.48
1807,20.00,22.84,-2.84
1808,20.00,19.52,0.48
1809,20.00,23.58,-3.58
1810,20.00,25.42,-5.42
1811,20.00,23.21,-3.21
1812,20.00,24.31,-4.31
1813,20.00,19.89,0.11
1814,20.00,21.00,-1.00
1815,20.00,19.89,0.11
1816,20.00,16.21,3.79
1817,20.00,18.05,1.95
1818,20.00,18.79,1.21
1819,20.00,20.26,-0.26
1820,20.00,22.10,-2.10
1821,20.00,17.68,2.32
1822,20.00,18.79,1.21
1823,20.00,15.84,4.16
1824,20.00,16.95,3.05
1826,20.00,15.84,4.16
1827,20.00,17.31,2.69
1828,20.00,20.63,-0.63
1829,20.00,21.74,-1.74
1830,20.00,24.68,-4.68
1831,20.00,22.84,-2.84
1832,20.00,24.31,-4.31
1833,20.00,22.10,-2.10
1834,20.00,21.37,-1.37
1835,20.00,20.26,-0.26
1836,20.00,20.26,-0.26
1837,20.00,22.84,-2.84
1838,20.00,22.84,-2.84
1839,20.00,25.42,-5.42
1840,20.00,23.95,-3.95
1841,20.00,19.52,0.48
1842,20.00,20.63,-0.63
1843,20.00,16.21,3.79
1844,20.00,18.05,1.95
1845,20.00,17.68,2.32
1846,20.00,18.79,1.21
1847,20.00,22.10,-2.10
1848,20.00,19.52,0.48
1849,20.00,22.10,-2.10
1850,20.00,19.16,0.84
1852,20.00,16.58,3.42
1853,20.00,17.31,2.69
1854,20.00,14.37,5.63
1855,20.00,16.95,3.05
1856,20.00,19.16,0.84
1857,20.00,23.58,-3.58
1858,20.00,25.05,-5.05
1859,20.00,22.84,-2.84
1860,20.00,23.95,-3.95
1861,20.00,20.26,-0.26
1862,20.00,21.00,-1.00
1863,20.00,19.52,0.48
1864,20.00,19.16,0.84
1865,20.00,18.05,1.95
1866,20.00,18.79,1.21
1867,20.00,22.47,-2.47
1868,20.00,19.89,0.11
1869,20.00,21.37,-1.37
1870,20.00,19.52,0.48
1871,20.00,18.05,1.95
1872,20.00,18.79,1.21
1873,20.00,17.31,2.69
1874,20.00,19.16,0.84
1875,20.00,21.74,-1.74
1877,20.00,21.37,-1.37
1878,20.00,23.21,-3.21
1879,20.00,21.00,-1.00
1880,20.00,19.52,0.48
1881,20.00,17.31,2.69
1882,20.00,17.68,2.32
1883,20.00,16.95,3.05
1884,20.00,15.84,4.16
1885,20.00,19.52,0.48
1886,20.00,19.52,0.48
1887,20.00,23.58,-3.58
1888,20.00,22.84,-2.84
1889,20.00,19.89,0.11
1890,20.00,20.63,-0.63
1891,20.00,18.42,1.58
1892,20.00,19.16,0.84
1893,20.00,17.31,2.69
1894,20.00,21.00,-1.00
1895,20.00,22.84,-2.84
1896,20.00,22.47,-2.47
1897,20.00,20.26,-0.26
1898,20.00,19.52,0.48
1899,20.00,18.05,1.95
1900,20.00,18.79,1.21
1901,20.00,16.21,3.79
1903,20.00,18.42,1.58
1904,20.00,19.52,0.48
1905,20.00,22.84,-2.84
1906,20.00,19.52,0.48
1907,20.00,20.26,-0.26
1908,20.00,20.63,-0.63
1909,20.00,15.47,4.53
1910,20.00,15.47,4.53
1911,20.00,14.74,5.26
1912,20.00,16.95,3.05
1913,20.00,18.05,1.95
1914,20.00,20.26,-0.26
1915,20.00,22.84,-2.84
1916,20.00,21.74,-1.74
1917,20.00,23.58,-3.58
1918,20.00,20.63,-0.63
1919,20.00,20.26,-0.26
1920,20.00,19.16,0.84
1921,20.00,18.42,1.58
1922,20.00,18.42,1.58
1923,20.00,21.37,-1.37
1924,20.00,22.10,-2.10
1925,20.00,22.84,-2.84
1926,20.00,19.16,0.84
1928,20.00,21.00,-1.00
1929,20.00,18.05,1.95
1930,20.00,18.05,1.95
1931,20.00,18.79,1.21
1932,20.00,16.21,3.79
1933,20.00,19.16,0.84
1934,20.00,20.63,-0.63
1935,20.00,20.63,-0.63
1936,20.00,20.26,-0.26
1937,20.00,18.42,1.58
